issue_id|post_id|proposed_values_id
397005477|452421426|1
397005477|452425646|1
397005477|452426982|1
397005477|452427159|1
397005477|452440464|1
397005477|452443458|1
397005477|452470820|1
397005477|454365668|5
397005477|458695047|1
397425004|397425004|1
397425004|397425004|1
397425004|452740031|1
397425004|456012997|1
400522027|400522027|1
400522027|400522027|1
400522027|455385668|1
400522027|455386840|1
400522027|455388366|1
400522027|455432705|1
400522027|455707945|1
400522027|455748621|1
400522027|455791822|1
400522027|455851332|1
400522027|456233289|1
400522027|458208420|1
400522027|459960034|1
400522027|459976648|1
400522027|459984825|1
400522027|459991126|1
400522027|459993146|1
400522027|460743506|1
400522027|460747795|1
400522027|460749717|1
400522027|461740909|1
400522027|469003395|1
400522027|471151633|1
401008064|401008064|1
401008064|401008064|1
401008064|456233500|1
401031294|401031294|1
401031294|401031294|21
401031294|456482519|1
401031294|456496500|1
401031294|460002417|1
401031294|466557343|1
401053657|401053657|1
401053657|401053657|1
401053657|456073159|1
401053657|457243000|1
401105886|401105886|1
401105886|401105886|1
401105886|456101471|1
401271919|401271919|1
401271919|401271919|1
401271919|456844787|1
401271919|456922481|1
401271919|457566548|1
401271919|457647336|1
401849192|401849192|1
401849192|401849192|1
401849192|456481179|1
403147831|403147831|1
403147831|403147831|1
403147831|571121975|1
403147831|571142184|1
403147831|571190489|1
40407332|40407332|1
40407332|40407332|1
40407332|378051800|1
407834401|407834401|1
407834401|407834401|1
407834401|461541306|1
408584195|408584195|1
408584195|408584195|23
408584195|462183485|23
408584195|462188840|1
408584195|462194696|1
408584195|462195057|1
408584195|462219329|23
408584195|462365828|1
409031705|409031705|1
409031705|409031705|1
409031705|465901418|1
409031705|470787587|1
40977333|40977333|1
40977333|40977333|1
40977333|53160177|1
40977333|53160629|1
40977333|53484096|1
40977333|53485132|1
40977333|53496465|1
411475442|411475442|23
411475442|411475442|23
411475442|467570182|1
411475442|467906250|23
411475442|641141476|23
413176348|413176348|1
413176348|413176348|1
413176348|505142458|1
414317181|414317181|1
414317181|414317181|1
414317181|467717254|1
414317181|469060362|1
414317181|472044698|1
414317181|472057615|1
414317181|472398197|1
414317181|472399240|1
414317181|494875825|1
414317181|499205139|1
414317181|505810761|1
414317181|505859784|1
414317181|510230564|1
414317181|510887215|13
414317181|511405333|14
414317181|520068760|13
414317181|521470919|1
414317181|523820315|1
414317181|525379276|1
414317181|525380993|1
414317181|528347352|1
414451665|414451665|1
414451665|414451665|5
414451665|467464067|1
416775658|416775658|1
416775658|416775658|1
416775658|469299407|1
416775658|469334550|1
416775658|470811966|1
417060512|417060512|1
417060512|417060512|1
417475959|417475959|1
417475959|417475959|1
417475959|470812779|1
417506357|417506357|1
417506357|417506357|1
417506357|470812906|1
418245944|418245944|1
418245944|418245944|1
418245944|470577130|1
419058499|419058499|1
419058499|419058499|1
419058499|475898717|1
419058499|476401726|1
419170896|419170896|1
419170896|419170896|1
419245127|419245127|1
419245127|419245127|1
420202126|420202126|1
420202126|420202126|1
420202126|481901505|1
420202126|481902934|1
420202126|481909277|1
420202126|482077701|1
420202126|510661620|1
420202126|510915988|1
421888268|421888268|1
421888268|421888268|10
421888268|473621315|1
421888268|475900367|1
421888268|516392094|1
421888268|516406274|1
421922493|421922493|1
421922493|421922493|1
421922493|475077481|1
421922493|475840651|1
421922493|475842463|1
421922493|477882647|1
421947259|421947259|1
421947259|421947259|1
421947259|475165937|1
423538032|423538032|1
423538032|423538032|10
425539620|425539620|1
425539620|425539620|5
425539620|476889398|1
425539620|480235296|1
425539620|480248620|1
425539620|504649378|1
425539620|504686113|1
425539620|504751557|1
425539620|506967952|1
425539620|507035804|1
425539620|535680630|1
425539620|536274685|1
425539620|536275488|1
426974837|426974837|1
426974837|426974837|1
426974837|478002069|1
427258476|427258476|1
427258476|427258476|10
427258476|478259428|1
427258476|478467282|1
427258476|484697910|1
427258476|485905600|1
427258476|488450203|1
427258476|488565194|1
427258476|488569371|1
427258476|488600888|1
427258476|488606168|1
427258476|488819231|1
427258476|488826206|1
427258476|488900889|1
427258476|488989375|1
427258476|489006196|10
427258476|489009018|1
427258476|489087174|1
427258476|489522978|10
427440651|427440651|10
427440651|427440651|10
427440651|479074936|1
427440651|479078406|1
427440651|479186199|1
427440651|484911424|1
427840490|427840490|1
427840490|427840490|1
429233051|429233051|1
429233051|429233051|1
429233051|479914644|1
429234785|429234785|1
429234785|429234785|10
429234785|479914217|10
429741282|429741282|1
429741282|429741282|1
429741282|480426260|1
43158230|43158230|1
43158230|43158230|1
43158230|76776502|1
43158230|76805259|1
43158230|76808490|1
43158230|154825763|1
435696379|435696379|1
435696379|435696379|1
435696379|567345030|1
436730709|436730709|1
436730709|436730709|1
436730709|486489336|1
438108839|438108839|1
438108839|438108839|1
438108839|490517906|10
438108839|492279068|1
440880204|440880204|1
440880204|440880204|1
440880204|492267387|1
441073383|441073383|1
441073383|441073383|1
441073383|495086945|1
441306027|441306027|1
441306027|441306027|1
441306027|490238625|1
44170413|44170413|1
44170413|44170413|1
44170413|58834806|1
44170413|58860374|1
44170413|58875739|10
44170413|58875739|15
44170413|58879739|3
44170413|58879739|10
44295431|44295431|1
44295431|44295431|20
44295431|57171927|1
44295431|57174797|1
44295431|57184709|1
44295431|57483242|1
443297075|443297075|1
443297075|443297075|1
443297075|499777576|1
443481841|443481841|1
443481841|443481841|21
443481841|491890836|1
443481841|491891401|1
443481841|492800925|1
443481841|492869817|1
443481841|496431157|1
443481841|509752559|1
443602485|443602485|1
443602485|443602485|1
443801222|443801222|1
443801222|443801222|1
443801222|492266470|1
443953713|443953713|1
443953713|443953713|1
444184600|444184600|1
444184600|444184600|1
445560714|445560714|1
445560714|445560714|1
445560714|493557044|1
445560714|493561810|1
445870587|445870587|1
445870587|445870587|1
445870587|493797857|1
445870587|493798981|1
446767107|446767107|1
446767107|446767107|1
446767107|494720517|1
446767107|496658923|1
446767107|500217794|1
446767107|514323470|1
446767107|514412611|1
446767107|514649529|1
44702913|44702913|1
44702913|44702913|1
44702913|57709571|1
44702913|57719205|1
44702913|57721045|1
44702913|57723871|1
44702913|57725410|1
44702913|78602593|1
44702913|378053142|1
447580475|447580475|1
447580475|447580475|3
447580475|495175135|1
447580475|495175898|1
447580475|495178196|1
447580475|495179406|1
447580475|495184382|1
447580475|495187637|1
447580475|495190344|1
447580475|495247202|1
447617191|447617191|1
447617191|447617191|1
449684192|449684192|1
449684192|449684192|1
449684192|496901117|1
450039054|450039054|1
450039054|450039054|1
450039054|537407929|1
450039054|537409345|1
45243802|45243802|1
45243802|45243802|12
45243802|58357947|1
45243802|58390607|1
452611712|452611712|1
452611712|452611712|1
452611712|622273442|1
452611712|622303043|1
45904824|45904824|1
45904824|45904824|1
459141557|459141557|1
459141557|459141557|1
461733449|461733449|1
461733449|461733449|14
46249708|46249708|1
46249708|46249708|14
46249708|59725452|1
46249708|59726123|1
46249708|59726981|1
46249708|59729617|1
46249708|59732256|18
46249708|59732895|1
46249708|59733439|1
46249708|59751757|1
46249708|59759013|1
46249708|59787484|1
46249708|59791409|1
46249708|64917243|1
46249708|65050763|1
46249708|65054991|1
46249708|65086700|1
46249708|69013058|1
46249708|70065915|1
46249708|71012024|1
46249708|71021397|1
46249708|73744030|5
46249708|91648858|1
463451765|463451765|1
463451765|463451765|1
463451765|507858234|1
463451765|531346569|1
463696412|463696412|1
463696412|463696412|1
464366415|464366415|1
464366415|464366415|1
464366415|509025358|1
464366415|509266783|1
464366415|509289037|1
46604708|46604708|1
46604708|46604708|10
46604708|64445069|1
467356938|467356938|1
467356938|467356938|21
467736188|467736188|1
467736188|467736188|1
46962020|46962020|1
46962020|46962020|1
46962020|60673097|1
46962020|60673391|1
470756550|470756550|1
470756550|470756550|1
470756550|513798559|1
470756550|513825621|1
470756550|515009128|1
470756550|518025087|5
470756550|524438720|1
470756550|524446633|1
470756550|525038076|1
470756550|525087319|1
470756550|525769182|1
470756550|526611551|1
470756550|526621214|1
470756550|526672840|1
470756550|526716613|1
471491743|471491743|1
471491743|471491743|1
471491743|514195422|1
471491743|514220770|1
473644510|473644510|1
473644510|473644510|1
473644510|516039090|1
473709935|473709935|1
473709935|473709935|2
473709935|473709935|3
473709935|473709935|6
473709935|525803126|1
473709935|526021436|1
47583249|47583249|1
47583249|47583249|1
47583249|61465206|1
47583249|61465343|1
476011456|476011456|1
476011456|476011456|2
476011456|476011456|3
476011456|476011456|6
47611910|47611910|1
47611910|47611910|1
47611910|61996285|1
47611910|144571353|1
47611910|144609788|1
47611910|280909793|1
47611910|378053028|1
476434138|476434138|1
476434138|476434138|2
476434138|517911265|1
476434138|518196693|6
476434138|518196693|16
476434138|518214409|1
476434138|518223258|1
476434138|519211437|1
477414879|477414879|1
477414879|477414879|1
478690361|478690361|1
478690361|478690361|1
478690361|519722750|1
478690361|520188704|1
478911296|478911296|1
478911296|478911296|13
478911296|519986224|1
479494813|479494813|1
479494813|479494813|10
479494813|520425340|1
479494813|520432361|1
479494813|520435288|1
479494813|520527845|1
479494813|520551576|1
479494813|520802983|1
479494813|521116808|1
480320894|480320894|1
480320894|480320894|10
480320894|480320894|13
481151680|481151680|1
481151680|481151680|1
481151680|521671298|1
484875592|484875592|1
484875592|484875592|1
484875592|524624558|1
48924621|48924621|1
48924621|48924621|1
48924621|63219131|1
48924621|63219548|1
48924621|63220138|1
48924621|63704302|1
48924621|63851909|1
48924621|67950894|1
48924621|68136579|1
48924621|68175555|1
48924621|68554614|1
48924621|68554903|4
48924621|68834394|1
48924621|70922719|1
48924621|79523288|1
48924621|80508602|1
495290391|495290391|1
495290391|495290391|17
495290391|532735239|1
495738881|495738881|1
495738881|495738881|1
495738881|533229095|1
495738881|533237618|1
495738881|533355202|1
495738881|533648459|1
495738881|533648855|1
496473679|496473679|1
496473679|496473679|1
496473679|533649949|1
496473679|533702840|1
496473679|533731062|1
496473679|533750890|1
496473679|533758463|1
496473679|533805098|1
496473679|533812535|1
496473679|533851782|1
496473679|533890011|1
496473679|533898083|1
496473679|533912525|1
496473679|534193978|1
496473679|534608081|1
496992333|496992333|1
496992333|496992333|1
496992333|534395612|1
496992333|534865105|1
496992333|535183298|1
496992333|539712396|1
497705071|497705071|1
497705071|497705071|1
497705071|536387450|1
497705071|542172788|1
497705071|590332989|1
499560056|499560056|1
499560056|499560056|1
499560056|537091497|1
499560056|539500053|1
499560056|539532893|1
499560056|539533137|1
499560056|539606310|1
499560056|539658623|1
499560056|539712140|1
499560056|539717405|1
50070960|50070960|1
50070960|50070960|1
50070960|71095632|1
50070960|71587868|1
50070960|71647230|1
50070960|119375541|1
50070960|119375664|1
50070960|119375884|1
50070960|119376058|1
50070960|119376720|1
50070960|120459664|1
50070960|120600277|1
50070960|120601805|1
50070960|153534022|1
50070960|153553695|1
50070960|153562958|1
50070960|153766269|1
50070960|153834497|1
50070960|378052909|1
504437966|504437966|1
504437966|504437966|1
505199376|505199376|1
505199376|505199376|1
505199376|540627156|1
505211872|505211872|1
505211872|505211872|1
505211872|572523359|1
505211872|597649750|1
507947923|507947923|1
507947923|507947923|1
507947923|542778042|1
507947923|542785824|1
50901155|50901155|1
50901155|50901155|5
516940075|516940075|1
516940075|516940075|1
516940075|554750608|1
519928768|519928768|1
519928768|519928768|1
520078858|520078858|1
520078858|520078858|1
520078858|552858391|1
520078858|571123647|1
520078858|571233127|1
522376425|522376425|1
522376425|522376425|1
522376425|580189838|13
52543988|52543988|1
52543988|52543988|1
52543988|67718549|1
52543988|67721933|1
52543988|67733826|1
52543988|67739322|1
527795557|527795557|1
527795557|527795557|1
53203669|53203669|1
53203669|53203669|1
53203669|68471723|1
53203669|68472469|1
53959272|53959272|1
53959272|53959272|1
53959272|69465767|15
53959685|53959685|1
53959685|53959685|1
53959685|69457677|1
548625330|548625330|1
548625330|548625330|1
548625330|574242346|1
548625330|574273702|1
548625330|575956710|1
548625330|575957306|1
548625330|576039845|1
548625330|576512732|1
548625330|578733291|1
548625330|581161583|1
548625330|584944068|1
548625330|637696316|1
548625330|637710983|1
548625330|638443478|1
552529870|552529870|1
552529870|552529870|6
552529870|577169404|6
552529870|577170927|1
552529870|577959949|1
552529870|584049967|1
552529870|612637701|1
552529870|618760532|1
555150999|555150999|1
555150999|555150999|1
556390247|556390247|1
556390247|556390247|6
56798933|56798933|1
56798933|56798933|1
56798933|73224922|1
56798933|75341575|1
56904570|56904570|1
56904570|56904570|1
56904570|73358913|1
56904570|73359579|1
56904570|73362905|1
56904570|73363381|1
56904570|73363439|1
56904570|73363922|1
56904570|73364471|4
56904570|73364634|1
57530209|57530209|1
57530209|57530209|10
57530209|74168733|1
57530209|74169101|1
57677071|57677071|1
57677071|57677071|2
57677071|74394990|1
57677071|74397326|1
57677071|74397692|1
57677071|74398656|1
57677071|74398717|1
57677071|74445228|1
57677071|79302986|1
57752969|57752969|1
57752969|57752969|10
57752969|74451652|1
57752969|74452093|1
57752969|74452564|1
57764075|57764075|1
57764075|57764075|1
58137141|58137141|1
58137141|58137141|1
58137141|74967280|1
58137141|74969869|1
58137141|75020753|1
58918100|58918100|1
58918100|58918100|1
58991046|58991046|1
58991046|58991046|5
58991046|58991046|23
58991046|76089208|1
58991046|76089547|1
593630440|593630440|1
593630440|593630440|1
593630440|608650089|1
593791952|593791952|1
593791952|593791952|19
597263524|597263524|1
597263524|597263524|1
597263524|622020079|1
597263524|626210510|1
597263524|628373235|1
59833360|59833360|1
59833360|59833360|1
59833360|77210483|1
59833360|77219922|1
59833360|77220050|1
59833360|77353545|1
60163499|60163499|1
60163499|60163499|2
60163499|60163499|3
60163499|60163499|16
60163499|77646169|1
60199770|60199770|1
60199770|60199770|1
60199770|77686192|1
60199770|77689709|1
60199770|77695650|1
60199770|77698561|1
60199770|77698979|1
60199770|77699161|1
60199770|77699273|1
60199770|77700625|1
6034338|6034338|1
6034338|6034338|2
6034338|7512447|1
6034338|8591023|1
61600085|61600085|1
61600085|61600085|4
61600085|80463149|1
61723739|61723739|1
61723739|61723739|1
61723739|107112655|1
61723739|108514704|1
61723739|109338858|1
61723739|109360911|1
61723739|116886250|1
61723739|116887175|6
61723739|126536547|1
61723739|126554848|1
61723739|128113319|1
61723739|154693864|1
61723739|161311861|1
61723739|175916532|1
61875584|61875584|1
61875584|61875584|1
61875584|81192805|1
61875584|81210483|1
61875584|83145639|1
61875584|165631990|1
619491243|619491243|1
619491243|619491243|1
619491243|629658615|1
62067183|62067183|1
62067183|62067183|1
62067183|81948248|1
62067183|91380896|1
62183565|62183565|1
62183565|62183565|1
62183565|81945765|1
62183565|89673073|1
62183565|89727875|1
62183565|89729123|1
62183565|89729352|1
62183565|90235603|1
62183565|93663705|1
62183565|93789319|1
62183565|108773532|1
62183565|202179844|1
62826017|62826017|1
62826017|62826017|1
62826017|83221974|1
62826017|83226706|1
62826017|83226801|1
62826017|83229275|1
62826017|83230275|1
62826017|83230788|1
62826017|83232071|1
62826017|83234442|1
62826017|83237076|1
62826017|83237581|1
62826017|83237830|1
62826017|83239886|1
62826017|83242698|1
62826017|172298866|1
629303056|629303056|1
629303056|629303056|1
629303661|629303661|1
629303661|629303661|1
629303661|648556334|1
63025702|63025702|1
63025702|63025702|2
63025702|63025702|3
63025702|63025702|4
63025702|63025702|16
630951207|630951207|1
630951207|630951207|1
63239523|63239523|1
63239523|63239523|3
633610539|633610539|1
633610539|633610539|1
633610539|640259928|1
633610539|640398128|1
63377476|63377476|1
63377476|63377476|1
63377476|85105193|1
63377476|87488489|1
63377476|143054661|1
635497258|635497258|1
635497258|635497258|1
63590473|63590473|1
63590473|63590473|1
63590473|84733395|1
63590473|84734989|1
641196545|641196545|1
641196545|641196545|1
6424550|6424550|1
6424550|6424550|1
6424550|8795217|1
6424550|9515504|1
6424550|9532444|1
6424550|9533575|1
6424550|9536053|1
6424550|9537121|1
6424550|9542339|1
6424550|9542565|1
6424550|9542645|1
6424550|9543530|1
6424550|9543720|1
6424550|9544226|1
6424550|9555194|1
6424550|9556149|1
6424550|9716535|1
6424550|9733263|1
6424550|14872823|1
6424550|14877034|1
6424550|14898936|1
6424550|14915506|1
6424550|14924985|1
6424550|14926126|1
6424550|14927383|1
6424550|14932104|1
6424550|14932149|1
6424550|14932358|1
6424550|14934764|1
6424550|14945531|1
6424550|14950183|1
6424550|14966647|1
6424550|14970597|1
64859645|64859645|1
64859645|64859645|19
64859645|87127769|1
64859645|87145220|1
64859645|87196823|1
64859645|87599723|1
64859645|90390289|1
64859645|90398810|1
64859645|90531160|1
64859645|91000894|1
64859645|91003669|1
64859645|91011998|1
64859645|91034347|1
64859645|91040634|1
64859645|378053420|1
65069173|65069173|1
65069173|65069173|1
65069173|247618955|1
65337781|65337781|1
65337781|65337781|1
65337781|378053360|1
67692097|67692097|1
67692097|67692097|1
67692097|91704353|1
67692097|91704682|1
67692097|91704866|1
67692097|91705520|1
67692097|91706134|1
67692097|91706533|1
67692097|91707037|1
67692097|91708246|1
67692097|91708471|1
67692097|91709508|1
67692097|91709898|1
67692097|91709995|1
67692097|91710167|1
67692097|91710571|1
67692097|91710977|1
67692097|91711298|1
67692097|91713064|1
67692097|91713724|1
67692097|91717172|1
67692097|91794813|1
67692097|91844929|1
67692097|106939883|1
67692097|108900081|1
67692097|157177535|1
67703235|67703235|1
67703235|67703235|15
67703235|91719540|1
67703235|155108466|1
67703235|155163681|1
67703235|155165553|1
67703235|155166195|1
67703235|155168027|1
67836954|67836954|1
67836954|67836954|1
67836954|91937855|1
67836954|92530992|1
67836954|92673733|1
67836954|92866549|1
67836954|92986909|1
67836954|101782935|1
68259003|68259003|1
68259003|68259003|1
68259003|97635276|1
68259003|204033867|1
68299252|68299252|1
68299252|68299252|1
68299252|92939870|1
68299252|92979541|1
68299252|93548117|1
68299252|93650594|1
68917285|68917285|1
68917285|68917285|1
68917285|93729707|1
68917285|93746035|1
68917285|93749068|1
68917285|93751967|1
69661566|69661566|1
69661566|69661566|1
69661566|94550310|1
69661566|94961478|1
69661566|94965013|1
69661566|94967887|1
69661566|94976337|1
69661566|95061835|1
69661566|95469116|2
69661566|96321028|1
69661566|96968357|1
69661566|97275962|1
69661566|97351430|1
69661566|119373549|1
69661566|145964802|1
69661566|145965853|1
69661566|148198764|1
69827669|69827669|1
69827669|69827669|1
69827669|96900681|1
69827669|96997383|1
69827669|97018541|1
69827669|97022395|1
69827669|97199784|1
69827669|112823654|1
69827669|112909828|1
70288950|70288950|1
70288950|70288950|1
70288950|95420274|1
70288950|95519339|1
70288950|95652220|1
70288950|96040446|1
70288950|98541520|1
70288950|98802260|1
70288950|101080730|1
70288950|105079448|1
70288950|106283832|1
70288950|106293365|1
70288950|106297492|1
70288950|106298437|1
70288950|106298734|1
70288950|106299500|1
70288950|106300292|1
70288950|106363074|1
70288950|123621396|1
70288950|130381667|1
70288950|130429970|1
70288950|137002248|1
70288950|180532774|1
70288950|284652251|1
70288950|300954714|1
70288950|378054734|1
71591321|71591321|1
71591321|71591321|2
71591321|97068458|1
71591321|254080673|1
71591321|254150664|1
71596669|71596669|1
71596669|71596669|1
71596669|97072958|1
72401040|72401040|1
72401040|72401040|1
72401040|98146233|1
72401040|99611595|1
72401040|157177484|1
73078256|73078256|1
73078256|73078256|1
73078256|98796114|1
73078256|102551144|1
73078256|102552767|1
73078256|102554537|1
73078256|103302670|1
73078256|103501621|1
73078256|103644331|1
73078256|103644893|1
73078256|103645478|1
73078256|103646894|1
73078256|103649227|1
73078256|103649284|1
73078256|104817275|1
73078256|129605233|1
73078256|129606691|1
73078256|129614936|1
73078256|129619859|1
73078256|129639170|1
73078256|166719011|1
73078256|224179244|1
73078256|378054534|1
73285464|73285464|1
73285464|73285464|1
73285464|99059302|1
73285464|99068169|1
73285464|99068790|1
73285464|99075767|1
73285464|99076794|1
73285464|99078153|1
73285464|99130911|1
74218228|74218228|1
74218228|74218228|1
74218228|100095688|1
74218228|100096776|1
74218228|100097038|1
74218228|100097108|1
74218228|100097337|14
74218228|100097588|1
74307069|74307069|1
74307069|74307069|1
74307069|100210505|1
74307069|100797631|1
74736861|74736861|1
74736861|74736861|1
74736861|101020607|1
74736861|101026894|1
74736861|101745311|1
74953181|74953181|1
74953181|74953181|1
74953181|100685765|1
74953181|100716806|1
74953181|100720037|1
74953181|100730955|1
74953181|100976242|1
74953181|101415036|1
74953181|101421896|1
74953181|101422471|1
74953181|101428160|1
74953181|101429558|1
74953181|101920929|1
74953181|101983347|1
74953181|102012927|1
74953181|102103896|1
74953181|102199687|1
74953181|103311322|1
74953181|103681682|1
74953181|118180713|1
75109461|75109461|1
75109461|75109461|1
75109461|169887439|1
75395593|75395593|1
75395593|75395593|6
75395593|101075674|1
75395593|101097807|1
76616515|76616515|1
76616515|76616515|1
76616515|102410151|1
76616515|102585515|1
76616515|102637814|1
76616515|173074939|1
76616515|173155434|1
76616515|173431371|1
76616515|286569067|1
77624078|77624078|1
77624078|77624078|5
77624078|103177321|1
77779481|77779481|1
77779481|77779481|1
77779481|121171280|1
77779481|121217448|1
77779481|123219569|1
77779481|203523061|1
77779481|203576645|1
77779481|203595263|1
77779481|418297151|1
78003561|78003561|1
78003561|78003561|1
78003561|103623607|1
78003561|103674635|1
78003561|301327357|1
78003561|302566468|1
78003561|378054449|1
78562390|78562390|1
78562390|78562390|1
79177030|79177030|1
79177030|79177030|7
79855891|79855891|1
79855891|79855891|1
79855891|105003613|1
79855891|105343072|1
84770449|84770449|1
84770449|84770449|1
84801686|84801686|1
84801686|84801686|1
84801686|108638877|1
85831105|85831105|1
85831105|85831105|1
85831105|109736562|1
85831105|109894574|1
85831105|111578321|1
85831105|111629884|1
85831105|111630920|1
85831105|115101185|1
85831105|120085536|1
86794021|86794021|1
86794021|86794021|1
86794021|142626652|1
86794021|142650725|1
86794021|142656094|1
86794021|143200854|1
86794021|143210425|1
90606690|90606690|1
90606690|90606690|1
90606690|114790394|1
90606690|114791710|1
90606690|114941785|1
90606690|114992313|1
90606690|115004807|1
91019321|91019321|1
91019321|91019321|1
91019321|115325048|1
91019321|115327155|1
91019321|115356120|1
91019321|258251135|1
91019321|261541474|1
91019601|91019601|1
91019601|91019601|1
91019601|115326351|1
91019601|115331415|1
91019601|115351625|1
91019601|115391024|1
93750159|93750159|1
93750159|93750159|1
93750159|267261267|1
93750159|267301283|1
94041493|94041493|1
94041493|94041493|5
94041493|94041493|10
94136857|94136857|1
94136857|94136857|1
94136857|126927765|1
94136857|378055727|1
94425218|94425218|1
94425218|94425218|3
94425218|120574395|1
9442765|9442765|1
9442765|9442765|1
9442765|11771022|1
9442765|11827409|1
9442765|11827444|1
9442765|11838779|1
9442765|11853863|1
9442765|11921599|1
94537386|94537386|1
94537386|94537386|1
94537386|120706067|1
94537386|123915003|1
94537386|123918616|1
94983825|94983825|1
94983825|94983825|1
94983825|164087912|1
94983825|164089126|10
94983825|164089628|1
94983825|190321128|6
94983825|190322059|1
94983825|254225263|1
94983825|269915471|6
94983825|269915588|1
94983825|269916222|1
94983825|270164837|1
94983825|270166007|1
94983825|270193701|1
94983825|270198568|1
94983825|270349825|1
94983825|270411196|1
94983825|273338387|1
94983825|274273184|1
95667347|95667347|1
95667347|95667347|1
95667347|122294881|1
95667347|122295603|1
95667347|122296116|1
95804006|95804006|1
95804006|95804006|1
95804006|122641049|1
95804006|123024614|1
95804006|123026080|1
95804006|123064842|1
95804006|159151486|1
95822534|95822534|1
95822534|95822534|12
95822534|122542223|1
95822534|122543696|1
95822534|122544403|1
95822534|122544501|1
95822534|122544707|1
95827751|95827751|1
95827751|95827751|14
95827751|378057103|1
95918472|95918472|1
95918472|95918472|1
95918472|122845503|1
96248457|96248457|1
96248457|96248457|3
96248457|123263812|1
96248457|123441541|1
96446363|96446363|1
96446363|96446363|5
96446363|123541389|1
96446363|123589478|1
96772363|96772363|1
96772363|96772363|1
96772363|124049642|1
96772363|124055207|1
96813247|96813247|1
96813247|96813247|16
96813247|124137525|1
97191035|97191035|1
97191035|97191035|3
97191035|204319715|1
97520266|97520266|1
97520266|97520266|1
97520266|125290316|1
97520266|125290976|1
97520266|125299258|1
97520266|125300936|1
97520266|125313178|1
97520266|126375686|1
97520266|127052933|1
97520266|172299307|1
97527299|97527299|6
97527299|97527299|6
97527299|125300940|6
97527299|125414153|1
97527299|125453887|1
97527299|128461031|1
97527299|134574844|1
97527299|145231758|6
97527299|145242187|1
97527299|154697306|6
97527299|154706626|1
97527299|154725135|6
97527299|154728726|1
97527299|154875441|1
97527299|154942815|1
97527299|155192087|1
97527299|155198928|1
97527299|155204344|1
97527299|155207637|1
97527299|155211213|1
98627189|98627189|1
98627189|98627189|1
98627189|133776478|1
98994165|98994165|1
98994165|98994165|1
98994165|133777983|1
98994165|209150940|1
98994165|209877648|1
98994165|215404075|1
99277247|99277247|1
99277247|99277247|1
99277247|378056821|1
